1227396	2
3103816	30
3021643	30
1616814	30
1227396	30
3263855	30
2566203	30
1670469	76
3001407	78
1670469	91
3317984	98
3051295	182
3001407	194
987713	239
408322	509
2044840	537
484137	560
408322	579
814930	612
484137	632
2044840	633
2107807	634
2044840	639
814930	710
814930	722
408322	766
334354	779
3340635	8
3120997	8
2118819	21
2788974	21
3259768	26
2896831	30
2544017	30
3164506	30
1554736	30
3259768	32
2796925	50
2796925	69
1554736	76
3259768	85
3190704	88
2166191	91
2166191	104
2166191	200
1363375	219
3274792	229
3274792	358
2328269	387
3274792	463
2106513	579
2106513	582
3274792	611
2137920	8
1424656	8
2671521	30
1424656	30
444315	56
2794032	69
330481	105
2780267	137
2556852	159
2794032	194
3226344	203
2031960	227
2031960	229
3148754	296
3226344	342
500497	606
2992044	747
500497	761
1416505	761
2031960	765
1752164	4
3304995	8
3034589	21
1013955	23
3134964	26
3264458	30
3194720	30
2586179	30
3194720	31
2586179	34
3034589	47
3134964	52
2108736	70
3198771	165
3034589	183
3034589	229
2246313	283
3198771	304
2917696	339
2917696	340
3134964	341
3198771	355
2662301	454
2917696	572
3134964	615
3134964	619
2682557	660
2616661	698
740414	2
1061507	2
1061507	3
2863364	4
2863364	5
1644862	7
2863364	7
523935	7
3314910	8
2210954	14
2052079	30
3166026	30
3110841	30
3298103	30
1644862	30
3108136	30
3308711	30
2264421	30
740414	33
2488949	57
3298103	78
3185478	78
2264421	80
740414	83
1061507	86
2264421	88
1061507	91
1644862	92
1061507	99
740414	104
1800426	115
1800426	172
2869925	173
2869925	179
3036737	182
2332256	183
2332256	200
3261802	226
740414	229
3079512	251
3151354	276
2315631	301
3185478	321
740414	347
740414	353
2332256	358
717900	390
1061507	394
2836482	395
1061507	414
717900	420
740414	434
1061507	441
740414	444
740414	514
2210954	527
2332256	546
2315631	548
3036737	554
740414	592
3036737	597
3298103	614
740414	625
740414	631
740414	645
740414	669
740414	670
3036737	686
3298103	710
979446	14
3292665	21
3022289	30
2585943	30
3292665	30
2344217	76
2344217	83
979446	91
3243653	110
979446	148
2344217	199
979446	216
3133255	223
3300512	257
3300512	258
2902218	261
2344217	273
2186158	277
3022289	310
2242897	326
2344217	338
2344217	373
2247384	434
2344217	463
2268595	476
2344217	535
3171475	554
3292665	554
3438358	558
979446	664
2344217	673
2294029	701
3244971	21
3241011	30
924265	30
2993166	30
2490388	65
630016	70
3241011	91
2326957	99
3100442	102
545227	131
3286894	138
2114567	179
2326957	179
3244971	204
2326957	223
2326957	231
2712058	254
924265	271
2326957	283
2270450	294
2326957	318
2326957	356
2326957	444
614343	600
2963326	635
2428841	644
924265	651
3227276	665
1257247	785
2257266	2
2745717	21
3324054	30
3237799	30
3230799	30
3285511	56
2257266	76
2492777	140
3324054	187
952195	328
952195	341
2857287	345
2779930	406
2568427	546
1061726	746
2936741	8
2936741	14
3318976	30
323983	30
2129764	30
2129764	48
2936741	56
3198014	157
2129764	191
3391114	203
448938	278
2129764	338
3364367	358
3044266	364
3400700	567
2040262	626
2394306	628
448938	632
3343918	646
3044266	652
3391114	654
1433088	714
3400700	726
2897527	8
3392683	21
2649810	30
3109460	30
1558447	30
3285720	30
2927475	30
3228647	78
1751175	85
1751175	104
3079637	106
1751175	124
2415228	132
1751175	143
1751175	149
2735784	159
3208070	196
2991313	236
3088767	248
1383982	268
1716027	285
3208070	366
3208070	367
3208070	370
790358	378
2318570	444
2318570	453
2439236	485
3392683	577
1899926	7
2855134	21
310394	21
2104124	30
3315295	30
2495144	30
3315295	79
2637284	104
2509443	107
310394	155
586250	256
3332797	305
3321248	363
2692531	409
2495144	415
2692531	437
2430177	460
1899926	543
2600217	757
3371677	766
2520205	7
3359118	30
1569901	30
560017	30
3173273	30
1156229	30
414144	32
414144	33
3011197	53
1173206	62
2520205	76
3173273	78
3359118	91
2520205	91
3225789	91
3011197	144
2520205	191
3227226	198
3270947	223
3011197	229
3135936	284
2216412	291
2520205	300
2290380	309
3270947	318
3270947	319
3270947	320
2290380	338
318548	348
2015437	349
877003	369
3225789	378
3270947	395
3270947	408
3359118	418
3011197	474
2216412	505
3120192	513
2216412	527
2216412	528
3194877	554
2216412	584
2267002	614
480366	615
2216412	625
2290380	632
3011197	655
1939356	769
3056461	2
756642	18
2713920	21
3144025	21
2876033	30
3319557	30
1716236	30
767356	30
3056461	69
1440232	78
3110842	78
3150337	78
3305097	104
1661750	172
2655295	186
1676351	213
1716236	231
568840	347
2469083	448
2517076	521
3414693	534
1786105	551
1786105	558
2239313	615
2239313	632
3305097	666
2239313	685
2044727	14
3076734	30
2073803	30
244167	43
447739	98
15683	150
447739	163
2412267	176
3085397	203
2591295	229
2681282	351
2463204	489
2412267	527
2512090	554
2412267	588
2412267	595
3259986	702
1796500	7
1796500	14
2920207	30
3309879	30
2313342	30
3165072	35
3377722	47
3301639	53
2068906	61
1796500	70
1796500	76
1796500	85
704925	91
1907825	91
3318710	94
1796500	95
1796500	99
1796500	104
1796500	110
2467426	113
3196243	131
1796500	154
1796500	181
1796500	233
1796500	235
1796500	261
1796500	271
1912414	294
3307233	297
3307233	309
3307233	311
1796500	324
1796500	338
696831	394
1796500	397
1796500	408
1796500	422
1796500	429
1796500	433
1796500	434
1796500	444
3377722	464
1796500	503
2041284	511
1796500	518
1796500	539
696831	554
1796500	556
1796500	581
1796500	583
1796500	600
1796500	601
16858	607
1796500	612
1796500	614
2041284	615
1796500	625
1796500	627
1796500	632
1796500	637
330155	659
1796500	659
1796500	666
2041284	666
1796500	670
1796500	673
1796500	674
2114271	688
1796500	726
1796500	728
1796500	730
1796500	733
2041284	740
2114271	744
1796500	746
1796500	749
2571916	21
3247087	23
3270333	30
1855526	30
3247087	30
3247087	85
429398	160
429398	161
3228720	181
3153380	192
3247087	192
429398	192
3109328	221
429398	232
429398	234
3247087	291
326201	323
326201	327
429398	394
3247087	403
429398	434
429398	445
429398	447
1750799	491
429398	511
429398	514
429398	529
429398	533
429398	547
429398	549
2255367	558
2362978	558
429398	578
429398	579
429398	580
429398	581
1556632	637
1073456	649
429398	656
1750799	682
2885065	8
2098457	21
3171684	29
3295125	30
3002389	56
2949865	76
2778888	96
2550871	120
2885065	203
1287317	229
1872458	308
1872458	375
898374	490
1872458	579
3275643	644
2025717	2
3270067	11
2833802	30
3241008	30
3255533	30
625566	31
766420	31
1546794	49
3115790	67
766420	75
3255533	76
766420	91
2025717	119
766420	134
3219860	138
2917147	155
2886421	182
766420	199
766420	200
3255533	220
648622	255
3117408	259
766420	283
3170933	288
766420	297
3170933	303
1799527	306
766420	316
1799527	318
766420	318
3170933	325
685011	329
1799527	341
766420	380
766420	395
3170933	396
3170933	397
3115790	408
3150788	420
1975457	422
2025717	422
1799527	428
766420	466
766420	467
766420	470
766420	473
906829	482
2886421	488
766420	492
766420	494
766420	498
766420	499
766420	509
3271330	509
2421993	513
766420	520
766420	535
766420	539
1783184	546
2421993	550
1799527	564
749669	570
766420	570
851317	571
1799527	573
1843314	581
1799527	581
1799527	583
3423838	596
401010	608
749669	618
2917147	655
3270067	751
3289072	14
278096	30
3253247	30
2783604	30
3092741	30
2074545	30
2850784	31
3056041	34
3289072	38
2850784	64
2074545	70
2906626	76
2074545	108
3219122	136
2783604	141
3289072	154
3285049	186
278096	229
2756699	274
3223012	301
3014531	459
2189916	598
2694309	20
3291815	38
2195133	78
3291815	104
2669963	114
3291815	128
3291815	132
3291815	134
3291815	143
3291815	150
3291815	183
3291815	199
3291815	200
2772990	202
785098	203
3291815	225
3291815	229
2715297	229
3291815	231
3291815	258
2772990	282
3026769	286
3291815	287
3291815	294
2772990	297
2935698	300
2772990	303
2831684	337
3291815	338
3291815	340
3291815	341
2715297	358
2715297	365
3291815	369
3291815	382
3291815	389
2772990	432
3291815	439
2772990	441
2715297	443
3291815	454
3291815	455
2831684	461
3291815	479
3249376	481
3249376	483
3291815	484
3291815	492
3291815	500
2772990	501
2831684	516
2772990	519
2772990	520
2772990	535
2917561	543
2772990	544
2772990	545
2669963	564
2772990	570
2772990	573
2772990	580
2772990	583
3291815	588
3291815	592
2772990	592
2772990	593
2772990	594
3291815	596
3249376	596
3249376	598
3291815	600
2772990	600
3291815	618
2772990	618
2390477	622
2772990	626
2772990	631
3291815	632
2390477	632
3291815	637
3291815	639
3291815	644
3291815	645
3291815	654
3291815	657
2772990	657
3291815	659
2772990	660
3291815	680
2772990	685
2831684	686
2772990	698
2831684	699
2751098	708
2772990	711
3094215	717
2772990	725
3291815	727
2751098	727
2751098	731
2772990	742
2772990	743
2751098	753
