999	0.0
739	0.0
98	0.0
1118	0.0
1377	0.0
1321	0.0
632	0.0
714	0.0
1351	0.0
695	0.0
726	0.0
1125	0.0
22	0.0
50	0.0
528	0.0
1231	0.0
874	0.0
1337	0.0
579	0.0
1029	0.0
1061	0.0
1355	0.0
1363	0.0
1050	0.0
1190	0.0
200	0.0
397	0.0
1311	0.0
1065	0.0
170	0.0
1018	0.0
219	0.0
460	0.0
199	0.0
844	0.0
940	0.0
880	0.0
696	0.0
1388	0.0
1017	0.0
606	0.0
816	0.0
443	0.0
719	0.0
1019	0.0
346	0.0
457	0.0
262	0.0
563	0.0
1324	0.0
1397	0.0
1249	0.0
178	0.0
507	0.0
469	0.0
1358	0.0
421	0.0
222	0.0
786	0.0
994	0.0
928	0.0
848	0.0
1098	0.0
622	0.0
1288	0.0
501	0.0
572	0.0
64	0.0
534	0.0
582	0.0
38	0.0
292	0.0
513	0.0
967	0.0
1143	0.0
1073	0.0
251	0.0
1390	0.0
1000	0.0
909	0.0
454	0.0
450	0.0
1120	0.0
647	0.0
1361	0.0
1187	0.0
608	0.0
1225	0.0
186	0.0
91	0.0
165	0.0
279	0.0
542	0.0
237	0.0
892	0.0
234	0.0
396	0.0
44	0.0
876	0.0
831	0.0
576	0.0
194	0.0
1365	0.0
1059	0.0
463	0.0
983	0.0
562	0.0
1015	0.0
1296	0.0
256	0.0
1004	0.0
575	0.0
74	0.0
875	0.0
660	0.0
662	0.0
187	0.0
1380	0.0
1080	0.0
646	0.0
405	0.0
68	0.0
567	0.0
1193	0.0
574	0.0
1063	0.0
1038	0.0
278	0.0
179	0.0
174	0.0
685	0.0
770	0.0
1253	0.0
997	0.0
738	0.0
772	0.0
324	0.0
1026	0.0
1236	0.0
1041	0.0
42	0.0
1126	0.0
306	0.0
227	0.0
145	0.0
1020	0.0
442	0.0
1034	0.0
189	0.0
154	0.0
1280	0.0
191	0.0
182	0.0
1194	0.0
214	0.0
828	0.0
340	0.0
208	0.0
1362	0.0
1357	0.0
1325	0.0
887	0.0
552	0.0
589	0.0
410	0.0
1319	0.0
97	0.0
79	0.0
1332	0.0
1210	0.0
956	0.0
137	0.0
833	0.0
1364	0.0
939	0.0
1040	0.0
1271	0.0
550	0.0
1375	0.0
1184	0.0
289	0.0
1268	0.0
1270	0.0
736	0.0
760	0.0
503	0.0
1302	0.0
508	0.0
32	0.0
188	0.0
1051	0.0
58	0.0
1094	0.0
1064	0.0
1227	0.0
1104	0.0
166	0.0
381	0.0
123	0.0
1381	0.0
1369	0.0
882	0.0
1056	0.0
724	0.0
1134	0.0
970	0.0
585	0.0
1323	0.0
845	0.0
897	0.0
998	0.0
19	0.0
264	0.0
155	0.0
53	0.0
1203	0.0
1312	0.0
1345	0.0
1202	0.0
781	0.0
631	0.0
748	0.0
1284	0.0
1180	0.0
1238	0.0
1129	0.0
560	0.0
204	0.0
412	0.0
1149	0.0
790	0.0
1207	0.0
954	0.0
934	0.0
192	0.0
352	0.0
931	0.0
797	0.0
391	0.0
907	0.0
353	0.0
431	0.0
408	0.0
1105	0.0
920	0.0
1060	0.0
153	0.0
440	0.0
975	0.0
326	0.0
1024	0.0
1111	0.0
1326	0.0
296	0.0
549	0.0
1113	0.0
258	0.0
723	0.0
958	0.0
554	0.0
661	0.0
1052	0.0
1191	0.0
862	0.0
995	0.0
886	0.0
1256	0.0
9	0.0
1117	0.0
184	0.0
117	0.0
855	0.0
333	0.0
88	0.0
1287	0.0
1146	0.0
1042	0.0
1072	0.0
1147	0.0
935	0.0
235	0.0
529	0.0
1352	0.0
665	0.0
422	0.0
1	0.0
649	0.0
159	0.0
544	0.0
505	0.0
51	0.0
1057	0.0
866	0.0
294	0.0
1175	0.0
45	0.0
1382	0.0
1206	0.0
1247	0.0
987	0.0
449	0.0
1110	0.0
1276	0.0
230	0.0
56	0.0
400	0.0
619	0.0
1001	0.0
761	1.0
858	1.0
1387	1.0
1391	1.0
1348	1.0
1246	1.0
1103	1.0
128	1.0
1006	1.0
1186	1.0
1372	1.0
926	1.0
932	1.0
1121	1.0
1091	1.0
992	1.0
1090	1.0
1239	1.0
1039	1.0
1250	1.0
1044	1.0
1354	1.0
976	1.0
1298	1.0
899	1.0
1393	1.0
17	1.0
927	1.0
933	1.0
1331	1.0
517	1.0
902	1.0
1014	1.0
1106	1.0
1074	1.0
265	1.0
684	1.0
1152	1.0
1293	1.0
986	1.0
1261	1.0
515	1.0
971	1.0
1173	1.0
900	1.0
196	1.0
1093	1.0
73	1.0
1165	1.0
1228	1.0
980	1.0
1176	1.0
1123	1.0
949	1.0
1218	1.0
637	1.0
915	1.0
818	1.0
1067	1.0
1086	1.0
686	1.0
836	1.0
514	1.0
273	1.0
525	1.0
1069	1.0
135	1.0
952	1.0
1099	1.0
1314	1.0
584	1.0
398	1.0
1327	1.0
1181	1.0
444	1.0
203	1.0
1003	1.0
366	1.0
746	1.0
127	1.0
938	1.0
982	1.0
493	1.0
500	1.0
1079	1.0
295	1.0
919	1.0
1328	1.0
1318	1.0
893	1.0
756	1.0
600	1.0
1033	1.0
43	1.0
1222	1.0
1278	1.0
1205	1.0
1252	1.0
1081	1.0
1045	1.0
583	1.0
1030	1.0
1137	1.0
93	1.0
406	1.0
1376	1.0
1211	1.0
1317	1.0
1096	1.0
1396	1.0
890	1.0
965	1.0
1054	1.0
1395	1.0
1267	1.0
974	1.0
910	1.0
1212	1.0
100	1.0
921	1.0
1281	1.0
270	1.0
1114	1.0
271	1.0
906	1.0
1294	1.0
1292	1.0
1343	1.0
1258	1.0
1389	1.0
266	1.0
362	1.0
1140	1.0
290	1.0
691	1.0
1216	1.0
41	1.0
238	1.0
783	1.0
382	1.0
436	1.0
20	1.0
1214	1.0
484	1.0
