2400113	8
1315530	8
281578	8
3037722	11
2449137	14
1699848	14
2483567	14
3017499	14
3065102	14
1614437	29
3017314	36
3001529	51
1699848	94
835068	120
462593	158
2854711	160
3001529	167
2854711	216
2907313	233
2023199	249
1699848	249
2023199	278
2631421	368
3065102	372
462593	379
835068	387
1739694	389
1739694	393
3110140	409
3037722	434
1699848	438
3039631	519
2875673	551
1739694	584
3037722	588
1699848	607
2483567	607
2934574	657
1557770	670
281578	699
3059703	700
3084439	709
389345	712
3001529	731
2934574	744
1614437	792
3017968	807
3017968	818
1330349	943
1315530	955
1390223	963
3039631	965
3039631	973
3001529	991
1139533	1010
1027442	1015
2921674	1016
2133633	1030
2921674	1044
1027442	1044
3110140	1046
2042621	1049
2042621	1053
1027442	1063
2921674	1087
2921674	1090
2176257	1134
3110140	1170
1330349	1170
3065102	1170
3017968	1170
2276884	1193
1739694	1211
1739694	1217
3110140	1252
2934574	1252
2934574	1259
2934574	1267
3065102	1271
3017314	1282
2483567	1319
2276884	1329
1739694	1366
2875673	1370
3011888	1377
3034378	1404
1390223	1413
3017968	1413
3034378	1419
2276884	1422
2483567	1472
2074359	1473
2074359	1475
1614437	1477
1027442	1569
2400113	1571
1027442	1586
292593	1680
1390223	1801
3001529	1801
1390223	1829
3001529	1834
1390223	1848
2449137	1851
2276884	1869
2449137	1874
2631421	1882
2449137	1886
462593	1886
2449137	1900
2449137	1902
2074359	1904
3001529	1911
462593	1923
462593	1924
3017314	1932
3017314	1934
1139533	1965
1139533	1966
462593	2010
462593	2018
3065102	2043
462593	2056
2631421	2057
1739694	2059
2631421	2059
2074359	2071
2074359	2072
3065102	2076
2631421	2107
3017968	2183
3017968	2210
1027442	2220
2074359	2241
2276884	2262
1390223	2266
2658935	2267
1390223	2288
3017314	2307
3017314	2309
2074359	2315
3017968	2359
2074359	2410
2074359	2413
2074359	2418
3021110	8
2712974	8
2712974	11
2976936	11
2976936	12
2959608	14
2916909	14
612039	14
2729954	18
3033270	18
2712974	20
2959608	21
2405162	29
2976936	29
2729954	29
2712974	35
2729954	35
162781	35
2358953	36
162781	36
1012074	36
3031958	51
2964258	51
3031958	57
3031958	60
2959608	60
2729954	61
2304299	63
2712974	64
2964258	66
2959608	68
2712974	80
2976936	85
3031958	94
2976936	94
1889002	99
2976936	101
2712974	102
3031958	103
2712974	105
2976936	105
2729954	106
2976936	107
2976936	108
2712974	111
2976936	112
2712974	118
2976936	118
2976936	122
2976936	125
3031958	126
2068617	131
2976936	133
2932439	133
2976936	136
2712974	137
2976936	137
2729954	137
2976936	138
2712974	144
3031958	147
2712974	147
2976936	148
3021110	153
2959608	186
2712974	190
1259333	190
162781	230
3033270	240
162781	249
1012074	249
2432981	268
1889002	269
2959608	274
2432981	276
2965709	301
162781	312
1757050	315
2965709	319
3013981	356
1757050	362
2953289	399
2932439	407
1401464	408
2959608	408
2976936	412
2959608	418
2304299	422
2959608	424
3031958	442
1851947	444
2304299	447
2981393	448
2959608	463
2964258	483
2173909	519
1012074	519
1261445	577
2075917	581
1261445	593
1851947	607
2075917	613
2537093	614
2641562	614
2641562	624
2959608	661
2405162	743
2964258	749
2712974	751
1889002	767
2358953	770
3007846	786
3007846	788
3007846	789
2712974	795
3020565	807
2304299	847
3013981	882
2304299	897
2712974	926
1240445	967
1240445	968
2000184	990
373588	1049
2048589	1062
373588	1065
2048589	1075
2068617	1101
2712974	1169
3031958	1170
2712974	1170
2641562	1170
1017979	1170
2712974	1175
2068617	1177
2932439	1177
2712974	1183
2622719	1190
784657	1199
1591661	1218
3031958	1267
162781	1271
2068617	1271
1017979	1271
2173909	1289
2622719	1330
2965709	1362
162781	1371
1851947	1489
1591661	1497
162781	1528
162781	1533
784657	1575
2932439	1576
2622719	1578
2641562	1595
162781	1603
1853471	1624
2173909	1635
1259333	1676
2405162	1679
2405162	1685
2405162	1773
2976936	1774
2976936	1787
2405162	1844
2712974	1844
2964258	1844
2712974	1848
2712974	1851
2712974	1853
2712974	1863
2712974	1867
162781	1867
2712974	1886
2712974	1898
2712974	1900
3031958	1908
2712974	1913
3031958	1921
2641562	1949
784657	1968
784657	1975
162781	1976
2304299	2121
2304299	2167
2304299	2168
2068617	2212
2068617	2213
1259333	2241
2173909	2245
162781	2245
2712974	2247
3031958	2255
2976936	2278
2712974	2289
162781	2289
2976936	2292
1777299	2304
1240445	2311
3031958	2316
2712974	2318
1240445	2323
1240445	2327
1240445	2328
2976936	2329
162781	2329
2976936	2332
1017979	2348
2712974	2377
2712974	2416
2976936	2447
2976936	2450
2622719	2456
2992526	8
2941772	11
2614594	11
1100460	11
2217056	14
2992526	14
2422739	14
1442424	14
281839	27
1696301	33
768425	35
1487067	36
1442424	40
1696301	42
2978926	94
452047	107
1736144	111
3133084	111
2494656	122
2494656	125
2823999	133
1129992	189
768425	195
3023783	226
2068031	227
768425	228
3023783	229
1696301	230
3023783	233
3023783	238
2941772	333
2978926	380
2823999	409
392274	418
1696301	424
1129992	426
2494656	430
3040768	484
2614594	493
452047	503
2869814	504
2865386	512
2941772	537
3040768	554
1714530	555
2978926	555
2869814	560
2948447	577
2869814	589
1714530	597
1736144	607
3092602	607
1487067	609
3023783	627
1696301	638
1100460	658
1923146	677
1487067	702
1765258	703
1765258	715
1765258	716
202080	727
2935236	731
1129992	829
1736144	852
2494656	900
1487067	900
3040768	900
2823999	900
1736144	908
2844164	926
2835567	942
724088	966
3026448	966
1736144	991
2614594	991
2992526	1023
2714983	1045
2992526	1058
3040768	1106
281839	1168
281839	1169
1129992	1170
2068031	1170
1714530	1170
1100460	1170
2908085	1172
2844164	1177
2823999	1177
3133084	1177
2908085	1181
2844164	1183
2992526	1261
2948447	1271
2494656	1271
2422739	1273
2978926	1300
3133084	1300
281839	1351
3133084	1363
2941772	1368
768425	1380
2068031	1380
2789890	1413
2789890	1428
3040768	1438
3040768	1442
1100460	1479
1100460	1480
1100460	1482
3026448	1487
3026448	1492
3026448	1508
2494656	1547
2941772	1595
2935236	1600
1765258	1645
2823999	1645
2614594	1654
2367560	1668
2367560	1686
2978926	1692
2978926	1695
2935236	1698
2494656	1708
2935236	1708
2614594	1720
614902	1721
3092602	1721
614902	1746
1714530	1787
1923146	1791
1923146	1799
1487067	1837
1487067	1839
1487067	1840
1129992	1844
2844164	1844
2789890	1844
2494656	1844
1714530	1844
2978926	1844
1100460	1844
2494656	1848
1923146	1848
2978926	1848
1100460	1848
3133084	1882
2823999	1883
2614594	1886
2113118	1886
1765258	1887
1765258	1888
2948447	1892
2865386	1894
2948447	1899
3040768	1921
2823999	1940
2941772	1990
1129992	2004
3040768	2006
2935236	2018
1100460	2029
1923146	2042
2941772	2048
2160099	2069
2494656	2105
2869814	2110
2367560	2156
2217056	2165
2844164	2175
2865386	2188
2865386	2203
2614594	2235
1714530	2242
2844164	2264
1487067	2279
1487067	2282
2978926	2283
3023783	2323
2844164	2329
2941772	2329
3023783	2335
3023783	2336
3023783	2346
2614594	2349
2935236	2349
3023783	2354
2494656	2355
2935236	2358
2494656	2370
2494656	2374
3040768	2377
3023783	2401
2941772	2442
3040768	2474
3040768	2482
3040768	2483
2363402	8
389590	8
2067419	9
1829675	11
2067419	12
2687539	14
3045045	14
1875643	14
2550324	14
259264	16
2587299	18
3044739	19
2874847	25
3009044	36
364021	60
2874847	84
2953199	88
1756502	116
2874847	124
1745824	131
2898370	133
127328	133
2874847	151
1802432	153
3000689	159
1234998	162
1745824	181
3000689	206
3037382	209
3000689	230
3049856	251
2874847	269
2874847	274
1802432	274
2874847	279
2065135	289
3024673	312
2065135	343
2953199	347
2080302	349
3024673	350
2953199	356
2898370	360
2953199	363
2016154	377
1540820	418
2973761	519
1011859	520
1011859	536
3002023	564
1970174	607
1802432	607
1540820	651
1540820	654
2363402	678
127328	697
3009044	741
3037382	760
2587299	762
2874847	839
3073459	845
2973761	849
3044739	859
2136376	900
2483572	947
2136376	979
1756502	985
2963997	1021
2963997	1026
2963997	1029
1875643	1170
127328	1170
2963997	1225
259264	1231
2715564	1258
2136376	1267
2363402	1271
2067419	1271
1802432	1271
3045045	1271
2939743	1271
127328	1271
1271173	1276
1271173	1278
2136376	1292
1607568	1320
1802432	1322
1802432	1327
2697348	1335
3000689	1383
1957111	1384
3009044	1396
2973761	1428
2363402	1440
1756502	1486
2939743	1493
127328	1495
2363402	1499
2687539	1504
127328	1527
127328	1531
3147853	1562
1802432	1569
2973761	1587
3073459	1616
3044739	1623
2587299	1627
2587299	1638
1756502	1652
3045045	1709
3054222	1719
2587299	1787
2963997	1787
2136376	1796
1607568	1801
3044739	1829
2363402	1842
1802432	1844
3024673	1863
2648556	1867
2939743	1869
1802432	1886
2587299	1886
1802432	1911
2587299	1921
1607568	1921
2963997	1933
1802432	1936
1607568	1940
1802432	1944
1802432	1946
2136376	1947
3000689	1953
3000689	1981
3000689	1983
1970174	1989
1970174	1996
2881488	2012
3248525	2025
389590	2065
1802432	2075
2881488	2092
1756502	2114
1970174	2127
2939743	2139
2963997	2156
2973761	2160
2973761	2164
1970174	2204
3248525	2218
2881488	2218
1802432	2241
2363402	2245
1970174	2245
3000689	2245
2136376	2255
2648556	2255
2587299	2267
2136376	2300
2963997	2308
2963997	2314
1970174	2318
1802432	2322
1802432	2325
2973761	2329
3169823	2334
1607568	2345
3000689	2353
2973761	2366
1970174	2403
2973761	2445
1571429	1
540603	1
1571429	2
2018313	8
2997811	8
2546288	8
1571429	8
540603	8
1662294	10
2971261	11
1571429	11
2018313	14
883069	14
2574207	14
1571429	15
2574207	17
1662294	35
510862	51
1662294	57
1662294	58
1662294	68
390350	72
1525552	93
390350	106
1914214	109
390350	110
390350	111
3009068	120
1940305	120
1914214	164
1914214	181
390350	186
1571429	189
1571429	190
3019356	220
1571429	246
2934605	249
1571429	290
2934605	293
540603	304
2546288	355
1940305	387
1587682	392
3067781	429
2997811	465
2018313	484
147121	485
2341851	485
1940305	505
147121	511
147121	518
2341851	522
1967747	536
2018313	617
894949	651
1967747	670
750883	700
1940305	720
2448765	784
540603	795
540603	805
2971261	893
1571429	900
2546288	907
1662294	908
1662294	954
750883	963
1571429	964
1571429	966
540603	1002
750883	1004
422904	1017
894949	1064
1306548	1116
1662294	1128
1940305	1128
1940305	1132
1306548	1137
224099	1165
224099	1169
2822774	1176
1571429	1177
2574207	1225
83325	1230
750883	1242
750883	1249
1662294	1300
2722604	1300
3045645	1319
2341851	1377
1940305	1428
1662294	1430
1662294	1432
1662294	1451
750883	1464
2934605	1490
750883	1508
883069	1512
2934605	1522
2934605	1524
2341851	1563
540603	1587
1940305	1645
1587682	1654
2341851	1654
2341851	1705
2618385	1730
1662294	1745
2341851	1747
1662294	1756
1662294	1760
894949	1770
894949	1775
540603	1777
1662294	1822
2018313	1843
2618385	1844
1662294	1851
3085002	1863
750883	1877
3085002	1886
2618385	1886
2941639	1886
1940305	1886
510862	1910
2618385	1911
1571429	1971
1671984	1992
750883	2005
750883	2007
3085002	2023
1940305	2024
1940305	2036
2934605	2118
2341851	2128
750883	2155
750883	2156
750883	2195
750883	2212
2341851	2219
2341851	2241
750883	2245
1940305	2245
894949	2253
2546288	2255
2546288	2264
2546288	2265
2546288	2267
2546288	2277
1571429	2295
2934605	2364
2934605	2365
1940305	2406
2107725	3
3052350	8
2993369	8
2940357	11
3103043	11
3052350	11
3003877	14
783962	14
2431646	14
1318299	14
2928857	29
2534572	35
3023887	35
3052350	36
1405874	47
295323	57
646893	66
295323	68
759233	70
3023887	75
646893	87
2880089	94
3052350	133
2063709	169
3058512	176
659386	190
2687706	191
2863491	194
295323	195
2687706	195
1985411	203
2922430	219
2464729	222
2687706	235
3066617	239
2880089	258
2687706	268
295323	269
2891014	289
3052350	340
3063226	359
3063226	367
3063226	395
3063226	399
2891014	410
3066617	411
3063226	456
3063226	457
286796	486
2496771	519
295323	539
2107725	541
2107725	547
659386	591
2687706	595
2431646	607
2687706	689
2534572	703
295323	831
3058512	847
3058512	880
2880089	881
2687706	900
2464729	922
3103043	948
3103043	950
3081640	956
2534572	958
3081640	958
3103043	984
3103043	987
1405874	1037
2029231	1058
2940357	1096
2940357	1107
3066617	1128
2496771	1151
1598439	1160
1868733	1164
295323	1164
295323	1168
3003877	1170
295323	1170
1471349	1170
295323	1177
3003877	1190
295323	1208
295323	1218
295323	1234
2993369	1250
1471349	1258
