378	0.012195121
188	0.024390243
315	0.024390243
125	0.024390243
382	0.012195121
159	0.012195121
584	0.012195121
18	0.012195121
156	0.024390243
31	0.012195121
163	0.012195121
501	0.012195121
610	0.012195121
64	0.012195121
498	0.024390243
97	0.012195121
456	0.012195121
473	0.012195121
170	0.012195121
574	0.012195121
231	0.036585365
44	0.012195121
134	0.012195121
224	0.012195121
415	0.012195121
229	0.012195121
77	0.012195121
147	0.012195121
130	0.024390243
439	0.012195121
263	0.012195121
257	0.012195121
198	0.024390243
67	0.012195121
252	0.012195121
277	0.024390243
102	0.024390243
61	0.024390243
594	0.012195121
7	0.024390243
48	0.024390243
279	0.012195121
294	0.024390243
85	0.012195121
218	0.012195121
513	0.012195121
332	0.024390243
54	0.024390243
605	0.012195121
81	0.012195121
442	0.012195121
177	0.012195121
322	0.024390243
607	0.012195121
542	0.012195121
443	0.024390243
290	0.012195121
62	0.012195121
535	0.024390243
532	0.024390243
399	0.012195121
478	0.036585365
120	0.012195121
349	0.024390243
140	0.012195121
58	0.012195121
458	0.012195121
80	0.024390243
136	0.012195121
310	0.024390243
566	0.012195121
324	0.012195121
357	0.024390243
124	0.024390243
8	0.012195121
360	0.012195121
516	0.012195121
20	0.024390243
344	0.024390243
117	0.012195121
351	0.012195121
258	0.024390243
24	0.012195121
222	0.012195121
330	0.012195121
29	0.012195121
197	0.012195121
308	0.012195121
1	0.024390243
89	0.012195121
312	0.012195121
564	0.012195121
28	0.012195121
493	0.012195121
247	0.012195121
487	0.024390243
419	0.012195121
480	0.012195121
108	0.012195121
300	0.024390243
464	0.012195121
115	0.024390243
366	0.012195121
369	0.024390243
196	0.012195121
484	0.012195121
180	0.024390243
375	0.012195121
70	0.012195121
489	0.012195121
200	0.012195121
272	0.012195121
583	0.012195121
460	0.012195121
459	0.012195121
547	0.012195121
202	0.024390243
221	0.012195121
210	0.024390243
495	0.012195121
289	0.012195121
203	0.012195121
528	0.024390243
37	0.012195121
356	0.012195121
93	0.012195121
364	0.024390243
11	0.012195121
539	0.024390243
420	0.012195121
477	0.024390243
181	0.024390243
314	0.012195121
84	0.012195121
32	0.024390243
145	0.024390243
26	0.012195121
234	0.012195121
232	0.024390243
185	0.024390243
578	0.024390243
325	0.012195121
95	0.024390243
447	0.012195121
113	0.012195121
304	0.012195121
562	0.012195121
178	0.012195121
387	0.012195121
298	0.024390243
462	0.012195121
49	0.012195121
431	0.024390243
83	0.012195121
189	0.024390243
220	0.012195121
94	0.012195121
337	0.024390243
296	0.012195121
273	0.024390243
262	0.024390243
551	0.024390243
576	0.012195121
35	0.012195121
75	0.012195121
335	0.012195121
282	0.024390243
105	0.012195121
265	0.024390243
14	0.012195121
193	0.024390243
479	0.012195121
162	0.012195121
354	0.012195121
47	0.024390243
423	0.012195121
176	0.012195121
226	0.024390243
142	0.012195121
295	0.012195121
563	0.012195121
240	0.024390243
41	0.012195121
271	0.024390243
318	0.024390243
121	0.012195121
311	0.024390243
404	0.024390243
250	0.012195121
199	0.012195121
91	0.012195121
603	0.012195121
21	0.012195121
5	0.012195121
291	0.012195121
287	0.012195121
30	0.012195121
339	0.012195121
338	0.012195121
401	0.012195121
548	0.012195121
217	0.012195121
107	0.012195121
66	0.024390243
69	0.024390243
160	0.012195121
496	0.012195121
148	0.012195121
269	0.012195121
402	0.012195121
206	0.024390243
612	0.012195121
73	0.024390243
211	0.012195121
412	0.012195121
587	0.012195121
508	0.012195121
504	0.012195121
38	0.024390243
481	0.012195121
313	0.024390243
292	0.024390243
186	0.024390243
68	0.012195121
119	0.012195121
355	0.012195121
138	0.012195121
334	0.024390243
571	0.012195121
301	0.024390243
329	0.024390243
418	0.036585365
144	0.024390243
233	0.024390243
45	0.024390243
216	0.024390243
365	0.012195121
575	0.012195121
13	0.012195121
79	0.012195121
230	0.036585365
377	0.012195121
34	0.012195121
65	0.024390243
347	0.024390243
228	0.024390243
362	0.012195121
192	0.036585365
146	0.036585365
246	0.012195121
502	0.012195121
168	0.024390243
268	0.012195121
336	0.012195121
72	0.012195121
92	0.012195121
608	0.012195121
600	0.012195121
428	0.024390243
405	0.012195121
381	0.012195121
515	0.012195121
59	0.012195121
511	0.024390243
151	0.024390243
544	0.012195121
518	0.036585365
525	0.012195121
242	0.024390243
309	0.012195121
320	0.024390243
524	0.012195121
331	0.012195121
389	0.012195121
215	0.012195121
82	0.024390243
416	0.024390243
135	0.012195121
557	0.012195121
128	0.024390243
438	0.012195121
371	0.012195121
157	0.012195121
596	0.012195121
488	0.012195121
100	0.012195121
449	0.036585365
118	0.012195121
353	0.024390243
166	0.012195121
383	0.012195121
36	0.024390243
9	0.012195121
413	0.012195121
403	0.012195121
127	0.012195121
191	0.012195121
358	0.012195121
506	0.012195121
19	0.012195121
472	0.024390243
573	0.012195121
205	0.012195121
432	0.012195121
317	0.012195121
267	0.024390243
468	0.012195121
500	0.012195121
244	0.012195121
437	0.012195121
514	0.012195121
16	0.012195121
499	0.012195121
421	0.024390243
533	0.012195121
519	0.012195121
150	0.012195121
555	0.012195121
260	0.012195121
213	0.012195121
88	0.024390243
407	0.012195121
172	0.024390243
276	0.024390243
116	0.012195121
606	0.024390243
25	0.024390243
3	0.012195121
350	0.012195121
90	0.012195121
241	0.012195121
173	0.012195121
475	0.012195121
394	0.012195121
316	0.024390243
239	0.024390243
604	0.012195121
323	0.012195121
109	0.012195121
96	0.012195121
190	0.024390243
131	0.024390243
261	0.012195121
444	0.012195121
74	0.012195121
586	0.012195121
158	0.024390243
597	0.012195121
12	0.012195121
164	0.024390243
546	0.012195121
588	0.012195121
51	0.012195121
43	0.024390243
10	0.024390243
235	0.012195121
57	0.012195121
245	0.024390243
78	0.012195121
110	0.012195121
259	0.012195121
370	0.012195121
175	0.012195121
552	0.012195121
599	0.012195121
182	0.012195121
169	0.012195121
101	0.012195121
256	0.024390243
305	0.012195121
297	0.024390243
133	0.024390243
441	0.036585365
114	0.024390243
15	0.012195121
161	0.024390243
139	0.012195121
195	0.024390243
53	0.024390243
274	0.012195121
23	0.012195121
490	0.012195121
417	0.012195121
558	0.012195121
288	0.024390243
326	0.012195121
534	0.024390243
214	0.012195121
461	0.024390243
379	0.012195121
560	0.012195121
0	0.012195121
103	0.024390243
98	0.012195121
87	0.012195121
270	0.024390243
328	0.024390243
266	0.024390243
238	0.024390243
342	0.024390243
123	0.012195121
595	0.012195121
565	0.036585365
374	0.012195121
434	0.012195121
299	0.024390243
237	0.012195121
254	0.024390243
738	0.012195121
